Chicago - Brighton Park,9/7/2025 8:43pm,09-07 Chicago - Brighton Park-4170 S Archer Ave,9/7/2025 8:30pm,Sunday,8AM-4PM,,"2 Cars, white van/unmarked
3 Officers, wearing black shirts and green vests
Took woman at 2:30-2:40PM

RR team investigated twice but didn't see anything either time.",4170 S Archer Ave,"ICE Sighting, Public Space Raid, Rumors",,,,1,,,,FSN,,
Chicago - Archer Heights,9/7/2025 8:40pm,09-07 Chicago - Archer Heights-,9/7/2025 8:30pm,Sunday,8AM-4PM,,"Video at a BP gas station sent from Matt from New Life. Five agents kidnapping a youngish man in all black with an Addidas backpack, brought him into a black SUV. Same team from another abduction that day.

Also reported the presence of a far-right influencer who Matt says ""gave us problems earlier this year"" who appeared to be embedded with the ICE team and making videos, stating ""they're criminals, they have to go.""",,"ICE Sighting, Public Space Raid",,,SW Suburbs,1,checked,,,,,
Chicago - Gage Park,9/7/2025 7:19pm,09-07 Chicago - Gage Park-Pulaski & Archer,9/7/2025 7:00pm,Sunday,8AM-4PM,,"Black/Dark Blue subaru MO License Plate: TJ4 B2P

FB post states: Just tried to help this vendor on Pulaski and Archer as he was getting arrested by ICE and was threatened to get pepper sprayed if I got close

SW Chicago RRT responded and investigated but ICE was already gone.

Confirmed: local vendor kidnapped by ICE, these are the same agents that were seen by 75th and Pulaski earlier today, 9am (unconfirrmed if someone was kidnapped at 8AM sighting).

Brighton Park community alert post: The Southwest Rapid Response Team confirmed federal agents on Archer Ave and Pulaski road around 12:45PM today as well as the area surrounding Daley College on 75th and Pulaski Road. One perosn was detained outside of Honda City car dealership.

There were two unmasked ICE agents with ""POLICE FEDERAL AGENT"" vests in the following vehicle: Black Subaru Ascent Missouri License Plate TJ4 B2P",Pulaski & Archer,"ICE Sighting, Public Space Raid",,,SW Suburbs,1,checked,,,FSN,,
"Cicero, IL & Little Village, Chicago",9/7/2025 6:10pm,"09-07 Cicero, IL & Little Village, Chicago-Coculas restaurants",9/7/2025 2:17pm,Sunday,8AM-4PM,,"Someone posted that ICE presense is on Cermak at Coculas, we thought they were talking aout Cicero and no presense here but ppl are saying it might be the one on Pulaski--also a Coculas on Cermak and California.

LVSD team members checked out Cermak & California and La Cipotx checked out the one in Cicero and didn't see anything",Coculas restaurants,"Rumors, False",,,,,,,,,,
Chicago - Lakeview,9/6/2025 2:45am,"09-05 Chicago - Lakeview-3831 N Fremont St, Chicago, IL 60613",9/5/2025 8:15pm,Friday,8AM-4PM,,Screenshot from ICE Block app shared via social media,"3831 N Fremont St, Chicago, IL 60613","ICE Sighting, Rumors",,,,,,,,External,,
"Peru, IL",9/6/2025 12:00am,"09-05 Peru, IL-1100 Shooting Park Rd, Peru, IL 61354",9/5/2025 7:00pm,Friday,8AM-4PM,,"FSN: Ice sighting in Peru Illinois 
Casey’s on shooting park road. 5 unmarked cars and officers with vest that said nothing. This happened at 1pm","1100 Shooting Park Rd, Peru, IL 61354",ICE Sighting,,,,,,,,FSN,,
"Midlothian, IL",9/6/2025 12:00am,"09-05 Midlothian, IL-Hamlin Ave & 148th Pl Midlothian, IL 60445",9/6/2025 12:00am,Friday,4PM-12AM,,"Trying to confirm who was detained and the vehicles they were driving. Will let you know when we get the info
^ from Blue Island folks. They received the info too late and weren't able to respond on time so it's still unverified.
St. Augustine parish is having their kermes tomorrow. If BI team need support coordinating please let me know","Hamlin Ave & 148th Pl Midlothian, IL 60445",ICE Sighting,,,,,,,,External,,
"Waukegan, IL",9/5/2025 8:55pm,"09-05 Waukegan, IL-1700 N Lewis Ave, Waukegan, IL 60085",9/5/2025 8:55pm,Friday,8AM-4PM,,For data purposes: we received reports of ICE agents taking photos of licenses plates and detaining people at the Tony’s fresh market on Lewis Ave in Waukegan. We responded and Employees at the store said they had not heard or seen anything including a parking lot cart attendant. We gave KYR cards.,"1700 N Lewis Ave, Waukegan, IL 60085",ICE Sighting,,,,,,,,RRT,,
Chicago - Lower West Side,9/5/2025 8:16pm,09-05 Chicago - Lower West Side-17th and Damen,9/5/2025 7:45pm,Friday,8AM-4PM,,FSN: ICE sighting: 17th and Damen train yard. 4 vehicles gathering. Agents wearing ICE vests. 2 men wearing ICE vests got out of dark navy blue suburban truck and spoke to another black pick up truck. No visible arrests but appeared to be a meeting place. This sighting was approximately 30 minutes ago.,17th and Damen,ICE Sighting,,,,,,,,FSN,,
Chicago - Back of the Yards,9/5/2025 8:00pm,09-05 Chicago - Back of the Yards-43rd and Ashland,9/5/2025 8:00pm,Friday,8AM-4PM,,"FSN: Caller shared potential ICE Sighting with limited details as it was a quick observation while driving. 
Observation: 1 guy with sunglasses wearing a bulletproof vest; no organization labeled on uniform. Did not notice any vehicles around him. No noted interaction with individuals. 
Time: 40 minutes prior to call to hotline. 
Location: 43rd and Ashland; standing on Ashland Ave; possibly in front currency exchange",43rd and Ashland,ICE Sighting,,,,,,,,FSN,,
Park Ridge,9/5/2025 5:00pm,"09-05 Park Ridge-1775 Dempster St, Park Ridge, IL 60068",9/5/2025 5:00pm,Friday,8AM-4PM,,"FSN: ICE sighting today (9/5) and yesterday (9/4) at Lutheran General Hospital at Park Ridge, IL. Caller was scared to share more information other than ICE agents and Border Patrol were inside the hospital and walking around the hospital's public safety officers.","1775 Dempster St, Park Ridge, IL 60068",ICE Sighting,,,,,,,,FSN,,
Orland Park,9/5/2025 2:30pm,09-05 Orland Park-14200 S 82nd Avenue Orland Park,9/5/2025 2:30pm,Friday,8AM-4PM,,"ICE Sighting ??

Happened this morning in Orland Park Illinois. Location is approximately 14200 S 82nd Avenue Orland Park. Known community member was detained by ICE, was a DACA recipient. Reported that the person was walking toward his car when he was stopped by ICE agents. Only 1 person was detained from callers recollection. No pictures or video they can provide. Asked if someone can call them back with legal resources for the person detained. Call Back Number REDACTED and name was REDACTED.",14200 S 82nd Avenue Orland Park,ICE Sighting,,,,1,,,,RRT,,
Logan Square,9/5/2025 2:30pm,09-05 Logan Square-,9/5/2025 2:30am,Friday,4PM-12AM,,"Around 8:40 pm last night, two residents saw 5 men and one black SUV surround the Open Arms Community Church in Logan Square and try to get in. No agency names on their clothes or vehicles but they did have flashing red lights and the callers said it looked like they were training on how to break in. They are concerned about the church and are trying to reach them as well as trying to see if there is a camera recording to send us.",,Rumors,,Entering without consent,,,,,,FSN,,
"Maywood, IL",9/5/2025 1:55am,"09-05 Maywood, IL-290 W/B exit at 1st Ave.",9/5/2025 1:55am,Friday,4PM-12AM,,"6-7 Illinois State Police pulling people at random on the 290 W/B exit at 1st Av. No ICE presence seen. The officer directing traffic denied anything to do with ICE. One of our RRT was told “Roadside safety check that they’ve been doing for twenty years” Lieutenant Lavin, Illinois State Police who came up to them to explain what they were doing. Rep Hernandez is in our RRT Chat and will make a call to Illinois State Police legislative director tomorrow to get clarity on why they do them right now given everything that is happening. Team is clearing out now as did not see ICE nor see anyone detailed.",290 W/B exit at 1st Ave.,"False, ICE Sighting",,,PASO,,checked,,,,,
Hermosa/Humboldt,9/4/2025 11:43pm,09-04 Hermosa/Humboldt-4250 W. Hirsch,9/4/2025 11:43pm,Thursday,4PM-12AM,,Reported ICE agents. 1 person detained in residential area. Reported agents wore generic vests and masks. License plates were P387665 and DP72165.,4250 W. Hirsch,"ICE Sighting, Home Raid",,,Chicago NWS,1,checked,,,FSN,,
Humboldt/Hermosa,9/4/2025 10:32pm,09-04 Humboldt/Hermosa-North-Grand High School,9/4/2025 10:32pm,Thursday,4PM-12AM,,North-Grand High School went on lockdown due to a potential ICE sighting. CPS checked it out and couldn't find any suspicious vehicles.,North-Grand High School,"Rumors, ICE Sighting",,,,,,,,,,
Orland Park,9/4/2025 10:16pm,09-04 Orland Park-135th and 85th Ave.,9/4/2025 10:16pm,Thursday,4PM-12AM,,Caller to FSN reported ICE activity near a home day care at the intersection mentioned above. New group with the Arab American Action Network checked out the sighting. There wasn't any agents around when the team showed up.,135th and 85th Ave.,"Rumors, ICE Sighting",,,Other,,checked,,,FSN,,
Chicago - Southwest ,9/4/2025 8:17pm,09-03 Chicago - Southwest -56th and Pulaski ,9/3/2025 9:53pm,Wednesday,8AM-4PM,,"Rumor about ICE sighting due to FEMA workers surveying damage after the flooding. Aldermen Gutierrez shared the following: Teams from all the Emergency Management Agencies from the city, country, IEMA, and FEMA will conduct the damage assessment visits from Sept. 3- Sept. 7. Confirmed it is not ICE",56th and Pulaski ,"ICE Sighting, Rumors, False",,,Cicero/Berwyn,,checked,,,,,
Chicago - Irving Park ,9/4/2025 8:07pm,09-03 Chicago - Irving Park -3531 N Elston Chicago ,9/3/2025 9:29pm,Wednesday,8AM-4PM,,"FSN: There are two officers wearing gray pants and a blue shirts. They say ""cops"" in the back. Their car is gray, also an unmarked Explorer. They are ringing the doorbells. Confirmed it was all clear. ",3531 N Elston Chicago ,"ICE Sighting, Rumors",,,Chicago NWS,,checked,,,FSN,,
Albany Park,9/4/2025 8:04pm,09-04 Albany Park-Lawrence and Kimball,9/4/2025 8:04pm,Thursday,8AM-4PM,,Rumor was submitted via FSN by intern at the Impact Behavioral Health Partners that clients reported to their organization that folks were being stopped and asked for documentation. No one was arrested since they had their documentation.,Lawrence and Kimball,"Rumors, ICE Sighting",,,Chicago NWS,,checked,,,FSN,,
Chicago -  Belmont Cragin ,9/4/2025 7:41pm,09-03 Chicago -  Belmont Cragin -4106 Willington Ave ,9/3/2025 9:26pm,Wednesday,8AM-4PM,,"ICE knocked on 4106 Willington Ave, they had military uniform, no was arrested",4106 Willington Ave ,ICE Sighting,,,Chicago SWS,,,,,FSN,,
Evanston,9/4/2025 7:34pm,09-03 Evanston-Evanston CTA,9/3/2025 6:24pm,Wednesday,8AM-4PM,,"Seeing agents in the platform of CTA, information from YWCA, with no further information. Update from Evanston, there is no sign of ICE agents on any CTA platforms ",Evanston CTA,"False, ICE Sighting",,,Evanston,,,,,,,
Chicago - The Loop ,9/4/2025 7:25pm,09-03 Chicago - The Loop -Monroe and Loomis ,9/3/2025 4:16pm,Wednesday,8AM-4PM,,"FSN: On Loomis and Monroe, a lady walking her dog is seeing agents gearing up with vest and mask on the parking lot of the police academy. ",Monroe and Loomis ,"ICE Sighting, Rumors, False",,,Other,,,,,FSN,,
Chicago - Albany Park,9/4/2025 7:07pm,09-03 Chicago - Albany Park-Lawrence and Kedzie ,9/3/2025 5:34pm,Wednesday,8AM-4PM,,"Reporting of three agent sighting at Lindo Michoacan, no verification that it was ICE agents. ",Lawrence and Kedzie ,"ICE Sighting, Rumors",,,Albany Park,,,,,FSN,,
Berwyn Cicero,9/4/2025 7:04pm,09-03 Berwyn Cicero-Cermak and Koster ,9/3/2025 3:33pm,Wednesday,8AM-4PM,,Tip about 60 agents in the sheriff building. It was confirm has nothing to do with ICE. but sheriffs involved. ,Cermak and Koster ,FALSE,,,Cicero/Berwyn,,checked,,,,,
Chicago - Roseland ,9/4/2025 6:53pm,09-03 Chicago - Roseland -727 E 111st 60628,9/3/2025 3:13pm,Wednesday,8AM-4PM,,"FSN: US marshals with vest and plain clothes. its there Spanish speaker days when they have translators come in at the courthouse.  It was a false alarm, nobody was taken according to court staff. Marshals sometimes go to this courthouse to obtain documents from the judge. ",727 E 111st 60628,FALSE,,,Other,,checked,,,FSN,,
Chicago - The Loop,9/4/2025 6:13pm,09-03 Chicago - The Loop-555 W Harrison ,9/3/2025 2:55pm,Wednesday,8AM-4PM,,"ICE located in the building, with at least three vehicles, three individuals identified. It was confirmed two arrest. The badge of one of the individuals pictured showed ""Tact 1 Security on Duty to Serve You, EST 2011"" The agents circled a couple of times, the attorneys inside and two employees of the courtyard there. From staff there: ""Apparently they arrested one women, and since then they drifted outside, then to the parking lot, and haven't seen them since"" ",555 W Harrison ,ICE Sighting,,,Other,2,checked,,,FSN,,
Berwyn,9/4/2025 5:01pm,09-04 Berwyn-58th Ave. and Cermak,9/4/2025 5:01pm,Thursday,8AM-4PM,,"Rumor

IEMA (Illinois Emergency Management Agency) were present in the neighborhood to conduct flood surveys.",58th Ave. and Cermak,FALSE,,,Cicero/Berwyn,,checked,,,,,
Chicago - Logan Square,9/4/2025 1:16am,"09-03 Chicago - Logan Square-2800 N. Milwaukee Ave., Chicago, IL 60647",9/4/2025 12:16am,Wednesday,4PM-12AM,,ICE and federal agents reported in Milwaukee-Diversey-Kimball intersection. RRT saw no agents upon arrival an hour after sighting. ,"2800 N. Milwaukee Ave., Chicago, IL 60647",Rumors,,,Chicago NWS,,,,,,,
Chicago - Loop,9/3/2025 11:38pm,"09-03 Chicago - Loop-328 S. Dearborn St., Chicago, IL 60604",9/3/2025 11:00pm,Wednesday,4PM-12AM,,"Officer and K9 dog spotted on Jackson Blue Line Subway station platform. RRT volunteer spoke with conductor, who said officer was there to reduce smoking and drinking. ","328 S. Dearborn St., Chicago, IL 60604",Rumors,,,Chicago NWS,,,,,,,
Chicago - Loop,9/3/2025 11:11pm,"09-03 Chicago - Loop-19 N. Dearborn St., Chicago, IL 60602",9/3/2025 11:10pm,Wednesday,4PM-12AM,,"Near Washington Blue Line CTA station. 2 agents were looking at cars. No interaction with anyone. Unmarked black vest, black cargo pants, and black shirt. ","19 N. Dearborn St., Chicago, IL 60602",Rumors,,,,,,,,FSN,,
Waukegan,9/3/2025 10:57pm,"09-03 Waukegan-Sunset Ave & N Lewis Ave, Waukegan, IL 60087",9/3/2025 10:57pm,Wednesday,4PM-12AM,,Plain clothes officer in a vest was spotted at intersection. Waukegan RRT was not able to confirm anything on site.,"Sunset Ave & N Lewis Ave, Waukegan, IL 60087",Rumors,,,Waukegan,,,,,,,
North Chicago,9/3/2025 10:24pm,"09-03 North Chicago-IL-137 & Martin Luther King Jr Dr, North Chicago, IL 60064",9/3/2025 10:20pm,Wednesday,4PM-12AM,,RRT member saw nothing. Verified as police. ,"IL-137 & Martin Luther King Jr Dr, North Chicago, IL 60064","Rumors, False",,,Waukegan,,,,,,,
Sugar Grove,9/3/2025 10:00pm,"09-03 Sugar Grove-Bliss Road, Sugar Grove, IL ",9/3/2025 10:00pm,Wednesday,4PM-12AM,,Report from RRT member's friend. Reported on marked black cyber truck with official logo on doors. ,"Bliss Road, Sugar Grove, IL ",Rumors,,,Aurora,,,,,,,
Chicago - Gage Park,9/3/2025 10:50am,"09-03 Chicago - Gage Park-S Mozart St & W 59th St, Chicago, IL 60629
",9/3/2025 10:10pm,Wednesday,4PM-12AM,,"Social media post. Three officials are shown in a photo wearing jeans, vests saying ""Police,"" unmasked. They stand near a red pick-up truck parked in the driveway of a residence. A different social media video was shared, where a Cook County Sheriff's vehicle can be seen. At least 10 officials in vests can be seen standing across two different houses' front lawns. ","S Mozart St & W 59th St, Chicago, IL 60629
",Rumors,,,Chicago SWS,,,,,,,
North Chicago,9/3/2025 2:12am,"09-03 North Chicago-Rosalind Franklin University, 3333 N Green Bay Rd, North Chicago, IL 60064",9/3/2025 2:00am,Wednesday,4PM-12AM,,"Rosalind Franklin University shares the campus with the Navy. They received an email stating the Naval Station is going to house the National Guard. No exact date was given, only saying this week through September 30. ","Rosalind Franklin University, 3333 N Green Bay Rd, North Chicago, IL 60064",Rumors,,,,,,,,FSN,,
Chicago - Loop,9/3/2025 2:09am,"09-02 Chicago - Loop-N Clark St & W Lake St, Chicago, IL 60601",9/2/2025 2:00pm,Tuesday,8AM-4PM,,Someone saw three ICE agents at Clark/Lake stopping people and checking IDs. ,"N Clark St & W Lake St, Chicago, IL 60601",Rumors,,,,,,,,,,
Wheaton,9/2/2025 8:49pm,"09-02 Wheaton-DuPage County Courthouse, 505 N County Farm Rd, Wheaton, IL 60187",9/2/2025 8:30pm,Tuesday,8AM-4PM,,"Sourced from a legislator and social media post that includes a photo of a white sedan with ""U.S. Customs and Border Protection"" label printed on side door. ","DuPage County Courthouse, 505 N County Farm Rd, Wheaton, IL 60187","Rumors, ICE Sighting",,,,,,,,,,
Chicago - Lakeview,9/2/2025 7:30pm,"09-03 Chicago - Lakeview-N Racine Ave & W Roscoe St, Chicago, IL 60657",9/3/2025 7:30pm,Wednesday,8AM-4PM,,4 men with matching navy blue polos waiting by an unmarked car. Men looked like they were waiting for something or someone.,"N Racine Ave & W Roscoe St, Chicago, IL 60657",Rumors,,,,,,,,FSN,,
Schiller Park,9/2/2025 7:25pm,"09-02 Schiller Park-4111 Mannheim Rd, Schiller Park, IL 60176",9/2/2025 7:18pm,Tuesday,8AM-4PM,,Unmarked white van with 3 men wearing CBP shirts at the BP Gas Station.,"4111 Mannheim Rd, Schiller Park, IL 60176",Rumors,,,,,,,,FSN,,
Hanover Park,9/2/2025 4:35pm,"09-02 Hanover Park-1525 W. Lake Street, Hanover Park, IL 60133",9/2/2025 4:30pm,Tuesday,8AM-4PM,,Gas station - 1 SUV car driving around in the parking lot. ,"1525 W. Lake Street, Hanover Park, IL 60133","Rumors, ICE Sighting",,,Hanover Park/Streamwood,,,,,FSN,,
Chicago - Lincoln Park,9/1/2025 8:30pm,09-01 Chicago - Lincoln Park-LSD and Fullerton,9/1/2025 8:00pm,Monday,8AM-4PM,,"Report from social media that there was law enforcement making people exit from LSD on Fullerton for a ""checkpoint."" ICIRR staff who were in the area went to check and didn't see any activity.",LSD and Fullerton,Rumors,,,,,,,,,,
Chicago - Pilsen,8/28/2025 11:17pm,08-27 Chicago - Pilsen-36th and Kedzie,8/27/2025 4:36pm,Wednesday,8AM-4PM,,"Ice at 36 and Kedzie in a tshirt factory. From community member: ""yep folks at the ti-shirt company saw them,, agents did not go into the company but they definitely confirm vested agents and cars"" It was confirmed it was state police. ",36th and Kedzie,Rumors,,,Pilsen,,checked,,,,,
Chicago - Irving Parlk ,8/28/2025 11:12pm,08-27 Chicago - Irving Parlk -Addison and California,8/27/2025 2:01pm,Wednesday,8AM-4PM,,"Posted on neighborhood Facebook group. From APDN: biked down and did not see anything and volunteers also did not see anything. In addition APDN: talked to staff at the high school and a truck driver unloading and did not see anything, there was two police vans and traffic from the school. ",Addison and California,Rumors,,,Albany Park,,checked,,,,,
N/A,8/28/2025 10:26pm,08-28 N/A-Sheridan and Milwaukee,8/28/2025 10:26pm,Thursday,4PM-12AM,,"“FSN: Sheridan and Milwaukee, there's a gray van. I see an officer in a black uniform. What do you mean, the officer got out of the car and is walking. There's a group of people working on a construction site. The man lost it. I don't know where the officer went.”

Further follow up confirms that above intersection is what caller to FSN insisted upon.",Sheridan and Milwaukee,"False, Rumors",,,,,,,,FSN,,
Chicago - Back of the Yards,8/28/2025 4:53pm,08-28 Chicago - Back of the Yards-5025 S. Winchester,8/28/2025 4:53pm,Thursday,8AM-4PM,,"hi all, we confirmed ?? agents in the community (1 agent in each vehicle w/ police vests) they had been roaming around the area of 50th/S. Winchester through Damen since early this morning per a neighbor. Sharing license plates and vehicles. SWS followed them as much as possible until we lost them. They were originally parked on 5025 S. Winchester. It was street cleaning day and the ticket person mentioned that they refused to move and no ticket issued. They started to drive off once they noticed we were taking pictures - ourselves + Ald. Ramirez have reported to police to be on the lookout. social media post to come.

link to social media: https://www.instagram.com/share/BALuwxGJTl",5025 S. Winchester,ICE Sighting,,,Chicago SWS,,,,,,,
Woodstock,8/26/2025 11:30pm,"08-26 Woodstock-201 E Church St, Woodstock, IL 60098",8/26/2025 11:30pm,Tuesday,4PM-12AM,,"1 person wearing FBI vest, 1 wearing plain khaki vest, and 2 Woodstock Police Department officers. They pulled everyone out of the store and lined them up. Showed everyone a picture of someone. When RRT member got there, reminded Police officers that collaboration with federal immigration officers was illegal. Other non-police officials said they were not ICE and left quickly.","201 E Church St, Woodstock, IL 60098",Rumors,,,McHenry,,,,,,,
Chicago - Avondale,8/26/2025 4:20pm,"08-26 Chicago - Avondale-N Lawndale Ave and W School St, Chicago, IL 60618",8/26/2025 4:20pm,Tuesday,8AM-4PM,,"There is a van outside Riley Elementary School that has ""Security"" written on the side with no other identifying information and there are several men inside the van. 
Response team volunteers couldn't find any vans with security or people by their time of arrival. ","N Lawndale Ave and W School St, Chicago, IL 60618",Rumors,,,Chicago NWS,,,,,FSN,,
Chicago - NWS,8/26/2025 1:05am,08-28 Chicago - NWS-2146 N Milwaukee Ave,8/28/2025 1:05am,Thursday,4PM-12AM,,"Report from FSN: ""potential ice sitting three men wearing police vest not wearing uniform 2146 n. milwaukee ave. once notice watching they left in unmarked car. license plate 15928 ford suv gray. mp on the license plate""

Follow up from RRT NWS: ""A server at Los Comales (not the original caller) confirmed an SUV matching this description was parked in front of the restaurant at Francis Pl and Milwaukee Ave. They sat for 5-6 minutes, then drove off South on Milwaukee. No one left the vehicle while it was parked.""",2146 N Milwaukee Ave,Rumors,,,Chicago NWS,,,,,FSN,,
Waukegan,8/25/2025 7:30pm,08-25 Waukegan-Green Bay Road and Washington Street,8/25/2025 2:00pm,Monday,8AM-4PM,,"From Promociones Noticias Y Más Facebook group: ""Waukegan, IL — August 25, 2025. This Monday morning, at about 8:00 a.m., an operation was reported in front of the Application Support Center, located at the intersection of Green Bay Road and Washington Street in Waukegan.
According to witnesses, a man who was going to perform the fingerprint process was approached by suspected agents of an immigration agency. After requesting him for an ID, the individual, who was accompanied by his wife, was moved in private vehicles.
So far, the motives for the arrest or the identity of the agents involved have not been officially confirmed. Local authorities have not issued a statement about the incident.
The incident has generated concern in the community due to its proximity to a federal office and the possibility that it is a migrant operation.""

In RRT chat, it was mentioned that we might have a direct source confirming this arrest.",Green Bay Road and Washington Street,"ICE Sighting, Public Space Raid, Rumors",,,,2,,,,,,
Cicero,8/22/2025 12:36am,"08-21 Cicero-Menard's: 2333 S Cicero Ave, Cicero, IL 60804",8/21/2025 10:30pm,Thursday,4PM-12AM,,The Berwyn-Cicero RR team checked out the FSN tip and confirmed that the individuals reported to be ICE at the Menards in Cicero were indeed ICE agents conducing a seemingly authorized (warrantless) investigation. There was one detective and one undercover officer. ,"Menard's: 2333 S Cicero Ave, Cicero, IL 60804",ICE Sighting,,,Cicero/Berwyn,,checked,,,FSN,,
Aurora,8/21/2025 6:29pm,"08-21 Aurora-Taquería Durango in Downtown Aurora, IL",8/21/2025 6:29pm,Thursday,8AM-4PM,,FSN caller reported ICE agents at a taqueria in Aurora. Aurora RRT members verified that they weren't ICE agents but parole agents who are members of the IL parole division. Their responsibilities are to address public safety and reentry process. ,"Taquería Durango in Downtown Aurora, IL","False, Public Space Raid",,,Aurora,,checked,,,FSN,,
Chicago - Union Ridge,8/20/2025 12:00am,"08-19 Chicago - Union Ridge-5260 N Normandy Ave, Chicago, IL 60656",8/19/2025 11:45pm,Tuesday,4PM-12AM,,"Caller saw ICE vehicle outside house. Suspicion that it may be ICE agents' residence. 
NWS RRT reported that there's no indication the van is ICE. Couple of vehicles with CP license plates and one with FF. ","5260 N Normandy Ave, Chicago, IL 60656","Rumors, False",,,Chicago NWS,,,,,FSN,,
Chicago - Gold Coast,8/19/2025 7:30pm,"08-19 Chicago - Gold Coast-1400 N Lake Shore Dr, Chicago, IL 60610",8/19/2025 7:30pm,Tuesday,8AM-4PM,,Three unmarked vans outside apartment building. Officers with green vests questioning people.,"1400 N Lake Shore Dr, Chicago, IL 60610",Rumors,,,,,,,,FSN,,
Aurora,8/19/2025 6:45pm,"08-19 Aurora-E Galena Blvd & N Spencer St, Aurora, IL 60505
",8/19/2025 6:00pm,Tuesday,8AM-4PM,,"Social media post sharing video of four people in vested labeled, ""Police,"" standing near intersection.","E Galena Blvd & N Spencer St, Aurora, IL 60505
",Rumors,,,,,,,,,,
Rosemont,8/19/2025 4:15pm,"08-19 Rosemont-River Road and Higgins, Rosemont, IL 60018",8/19/2025 3:15pm,Tuesday,8AM-4PM,,Picture of white van with DHS license plate was shared. License number DHS 295035.,"River Road and Higgins, Rosemont, IL 60018","Rumors, ICE Sighting",,,,,,,,,,
Chicago - North Lawndale,8/19/2025 3:50pm,"08-19 Chicago - North Lawndale-2902 West Roosevelt Rd., Chicago, IL 60612",8/19/2025 3:45pm,Tuesday,8AM-4PM,,"Caller reported police cars, white vans, officers walking to and from a building, and a few people in the white van cuffed in zip ties. CPD seemed to be assisted. ","2902 West Roosevelt Rd., Chicago, IL 60612","False, Rumors",,,Little Village,,,,,FSN,,
Skokie,8/18/2025 10:37pm,08-18 Skokie-Oakland and Skokie (Walgreens),8/18/2025 10:37pm,Monday,4PM-12AM,,"FSN: ""outside walgreens in downtown skokie by the train station. saw a bunch of guys in vest saying skokie pd. believe its ice since they dont look like skokie pd and the ppl they are questioning look hispanic."" Was responded to by Skokie RRT and was a false alarm - just Skokie PD.",Oakland and Skokie (Walgreens),FALSE,,,Skokie,,checked,,,FSN,,
Batavia,8/18/2025 5:00pm,08-18 Batavia-Kirk Rd near Fermi,8/18/2025 5:00pm,Monday,8AM-4PM,,"We have knowledge from the Batavia PD that ICE pulled someone over on Kirk near fermi and made an arrest. The Batavia PD did not receive notice of this but happened to notice the arrest taking place and because the ICE vehicle was pulled over haphazardly, the officer stayed a long distance behind the scene to make traffic use the inner lane to avoid the vehicle. Report from RRT Aurora, following up on video from a community member",Kirk Rd near Fermi,"ICE Sighting, Public Space Raid",,,Aurora,1,checked,,,,,
Vernon Hills,8/18/2025 2:00am,"08-18 Vernon Hills-200 W. Townline Rd, Vernon Hills",8/18/2025 2:00am,Monday,4PM-12AM,,"Caller reported Vernon Hills tents set up with DHS big white trucks Waucganda \a Unified command post region 3 homeland security leas by the door Waganda fire district on the description the door agency west on rt 50 next to the Wendy's caller did describe several latin owned business and population heavy with immigrants several white tents and command post signage as well as white trucks and vans.

RRT team described no activity at the vernon hills wendy's. One unmarked van in the parking lot with no one inside is all our RRT member saw, along with a state police car pulling up to order. Wendy's employees also confirmed they had not seen any ICE activity","200 W. Townline Rd, Vernon Hills",Rumors,,,Other,,checked,,,FSN,,
Ravenswood,8/16/2025 3:06am,08-14 Ravenswood-,8/14/2025 6:00am,Thursday,Unknown,,"reported: 9:06am CST Fri 8/15/25
event: 3pm CST Thu 8/14/25
source: instagram screenshot shared via Rapid Response
Content: Image of Know Your Rights flyer and text overlay: ""ICE WAS SPOTTED KIDNAPPING PEOPLE IN RAVENSWOOD TODAY AT 3PM ON RAVENSWOOD AND IRVING PARK RD""
Notes: RR member reached out later to poster to ask for more info but no response",,"ICE Sighting, Rumors",,,Other,,,,,,,
"Oak Brook, IL",8/15/2025 8:53pm,"08-15 Oak Brook, IL-2155 West 22 St Oak Brook, IL (Nordstrom Rack)",8/15/2025 8:53pm,Friday,8AM-4PM,,"reported date time: 2:53pm Fri 8/15/25 CST
reported date time: unknown

chats
> FSN nordstrom rack 2155 west 22 street oak brook illinois one black truck with police decall another car parked in front of all blacked out watching ppl. she is a first responder","2155 West 22 St Oak Brook, IL (Nordstrom Rack)",Rumors,,,Other,,,,,,,
Des Plaines,8/15/2025 8:11pm,08-15 Des Plaines-,8/15/2025 8:11pm,Friday,8AM-4PM,,"reported: 2:11pm CST Fri 8/15/25
event: unknown

related chats
> We heard report of ICE in DesPlaines. We checked. No one there.",,Rumors,,,Other,,,,,,,
